,fnames,ssims
304,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.9544922
305,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.9492836
306,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.94814694
307,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.953996
308,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.9592779
309,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.96936387
310,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.97402185
311,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.9750768
312,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.9791884
313,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.98179704
314,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.98212904
315,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.9832671
316,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.9866196
317,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.9879929
318,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.98898494
319,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test20.h5,0.98982555
320,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.974939
321,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.97738796
322,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.9775026
323,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.9790467
324,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.97873217
325,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.9795719
326,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.9801038
327,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.9819542
328,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.98186123
329,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.98351073
330,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.9837126
331,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.98586845
332,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.98582447
333,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.98923653
334,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.99290645
335,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test21.h5,0.99813557
336,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.9784886
337,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.98065
338,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.981891
339,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.9825446
340,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.9828217
341,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.9834272
342,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.9841489
343,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.98486215
344,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.98536646
345,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.9868173
346,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.9876456
347,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.98907185
348,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.9909661
349,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.99297506
350,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.99579245
351,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test22.h5,0.99788886
352,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.9796359
353,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.98110497
354,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.9805069
355,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.98327255
356,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.98366404
357,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.9843369
358,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.985028
359,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.986013
360,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.9868501
361,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.98748195
362,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.98834807
363,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.98856676
364,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.9883992
365,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.9889213
366,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.9897285
367,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test23.h5,0.9930179
368,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.928293
369,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.9336531
370,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.94112915
371,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.9418327
372,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.945886
373,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.9504237
374,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.9547699
375,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.95869714
376,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.96253306
377,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.9677847
378,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.97113836
379,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.9742826
380,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.97727185
381,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.9761657
382,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.97955036
383,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test24.h5,0.9862471
384,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.97932774
385,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.98098606
386,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.981162
387,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.9814379
388,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.98173463
389,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.9825041
390,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.98325735
391,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.9832783
392,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.9828267
393,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.9844644
394,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.9871527
395,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.98940617
396,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.99016815
397,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.9924883
398,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.99551165
399,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test25.h5,0.9986896
400,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.9781008
401,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.97932225
402,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.9801051
403,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.9803315
404,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.98214215
405,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.9817167
406,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.9826718
407,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.98481417
408,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.9862222
409,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.98656315
410,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.98801136
411,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.9889103
412,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.99150836
413,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.9931438
414,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.9955181
415,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test26.h5,0.9979206
416,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.9759744
417,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.9779749
418,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.98006684
419,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.980237
420,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.98174816
421,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.9825247
422,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.9829636
423,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.98343366
424,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.9862268
425,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.9870556
426,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.9872802
427,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.98811555
428,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.9888148
429,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.9926068
430,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.99555975
431,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test27.h5,0.99999297
432,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.95521057
433,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.9586294
434,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.9647534
435,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.9717976
436,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.971909
437,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.9769521
438,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.9771181
439,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.98033476
440,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.9819646
441,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.9835403
442,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.9850767
443,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.986089
444,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.9886589
445,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.98858744
446,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.98949856
447,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test28.h5,0.99139607
448,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.9545783
449,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.9496906
450,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.9597043
451,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.96248955
452,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.9658779
453,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.96965414
454,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.97125757
455,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.9746551
456,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.9776091
457,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.9790441
458,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.98071116
459,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.9838583
460,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.98412097
461,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.9875886
462,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.9909931
463,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test29.h5,0.9915119
464,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.9517013
465,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.95580107
466,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.9506085
467,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.9485837
468,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.96007806
469,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.96466255
470,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.9715043
471,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.97350615
472,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.97938937
473,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.98042727
474,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.98213166
475,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.9852204
476,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.9844527
477,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.98915964
478,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.989657
479,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test30.h5,0.9952359
480,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.959702
481,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.96403134
482,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.96703166
483,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.973051
484,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.97835994
485,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.9812626
486,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.9832103
487,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.98500574
488,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.9858598
489,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.9866897
490,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.98592204
491,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.9879034
492,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.98887897
493,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.9908045
494,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.99114776
495,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test31.h5,0.9944384
496,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.94476134
497,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.94003505
498,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.9447096
499,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.945632
500,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.95374805
501,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.95769197
502,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.965436
503,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.9677003
504,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.97404087
505,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.97352386
506,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.9763991
507,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.9758064
508,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.97986835
509,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.980397
510,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.98355645
511,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test32.h5,0.98124516
512,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.9792857
513,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.9812119
514,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.9823412
515,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.98360765
516,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.9844665
517,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.98515916
518,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.9849478
519,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.98564863
520,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.986898
521,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.98703283
522,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.9888773
523,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.9896535
524,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.9905149
525,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.99330795
526,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.99643415
527,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test33.h5,0.9984036
528,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.9742589
529,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.97714853
530,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.9785643
531,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.97958
532,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.9798162
533,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.98070407
534,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.9815685
535,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.9810297
536,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.9820935
537,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.98264533
538,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.98432803
539,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.9860763
540,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.9872519
541,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.9898227
542,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.9937888
543,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test34.h5,0.9973103
544,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.97203255
545,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.97267294
546,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.9734209
547,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.97709566
548,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.9775521
549,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.9785731
550,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.97986805
551,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.98172677
552,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.9821599
553,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.98388755
554,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.98520815
555,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.98656905
556,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.98654765
557,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.9873106
558,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.9936012
559,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test35.h5,0.9984139
560,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.95794934
561,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.95502126
562,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.95361316
563,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.9606539
564,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.96784115
565,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.97389007
566,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.97704387
567,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.9793668
568,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.98002225
569,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.98072803
570,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.9798775
571,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.9826254
572,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.9849789
573,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.98567224
574,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.9871984
575,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test36.h5,0.99046326
576,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.94379735
577,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.9518002
578,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.95744526
579,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.96619165
580,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.96789294
581,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.9727261
582,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.9736215
583,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.97631186
584,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.97723645
585,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.98073524
586,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.98019207
587,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.9831803
588,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.9856991
589,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.98770875
590,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.98966074
591,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test37.h5,0.99220407
592,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.9804498
593,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.982692
594,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.98340935
595,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.98450094
596,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.9853089
597,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.98601025
598,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.98655945
599,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.9878147
600,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.98865825
601,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.98991334
602,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.99090594
603,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.99190915
604,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.99277604
605,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.9936215
606,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.99561507
607,result/JB/VarNet/reconstructions_forward/VarNet_test_sj/brain_test38.h5,0.9980162
